user_id,visit_date,source_channel,device,gender,age_group,test_group,step,course_category,conversion
493,2025-07-18,Google,Desktop,Female,45+,B,enrolled,Design,0
494,2025-07-01,Email,Mobile,Female,35-44,B,landing,Marketing,0
494,2025-07-01,Email,Mobile,Female,35-44,B,course_detail,Marketing,0
494,2025-07-01,Email,Mobile,Female,35-44,B,add_to_cart,Marketing,0
494,2025-07-01,Email,Mobile,Female,35-44,B,checkout,Marketing,0
494,2025-07-01,Email,Mobile,Female,35-44,B,enrolled,Marketing,0
495,2025-07-16,Email,Desktop,Female,18-24,B,landing,Business,0
495,2025-07-16,Email,Desktop,Female,18-24,B,course_detail,Business,0
495,2025-07-16,Email,Desktop,Female,18-24,B,add_to_cart,Business,0
495,2025-07-16,Email,Desktop,Female,18-24,B,checkout,Business,0
495,2025-07-16,Email,Desktop,Female,18-24,B,enrolled,Business,0
496,2025-07-06,Email,Tablet,Female,25-34,A,landing,Design,0
496,2025-07-06,Email,Tablet,Female,25-34,A,course_detail,Design,0
496,2025-07-06,Email,Tablet,Female,25-34,A,add_to_cart,Design,0
496,2025-07-06,Email,Tablet,Female,25-34,A,checkout,Design,0
497,2025-07-04,Google,Mobile,Female,18-24,B,landing,Design,0
497,2025-07-04,Google,Mobile,Female,18-24,B,course_detail,Design,0
498,2025-07-19,Google,Desktop,Female,35-44,A,landing,Marketing,0
498,2025-07-19,Google,Desktop,Female,35-44,A,course_detail,Marketing,0
498,2025-07-19,Google,Desktop,Female,35-44,A,add_to_cart,Marketing,0
498,2025-07-19,Google,Desktop,Female,35-44,A,checkout,Marketing,0
498,2025-07-19,Google,Desktop,Female,35-44,A,enrolled,Marketing,0
499,2025-07-04,Social Media,Mobile,Female,35-44,A,landing,Business,0
499,2025-07-04,Social Media,Mobile,Female,35-44,A,course_detail,Business,0
499,2025-07-04,Social Media,Mobile,Female,35-44,A,add_to_cart,Business,0
499,2025-07-04,Social Media,Mobile,Female,35-44,A,checkout,Business,0
499,2025-07-04,Social Media,Mobile,Female,35-44,A,enrolled,Business,1
500,2025-07-03,Email,Mobile,Female,35-44,A,landing,Marketing,0
501,2025-07-15,Social Media,Desktop,Male,25-34,A,landing,Data Science,0
501,2025-07-15,Social Media,Desktop,Male,25-34,A,course_detail,Data Science,0
501,2025-07-15,Social Media,Desktop,Male,25-34,A,add_to_cart,Data Science,0
501,2025-07-15,Social Media,Desktop,Male,25-34,A,checkout,Data Science,0
501,2025-07-15,Social Media,Desktop,Male,25-34,A,enrolled,Data Science,0
502,2025-07-16,Referral,Tablet,Male,18-24,B,landing,Marketing,0
503,2025-07-18,Referral,Mobile,Male,18-24,B,landing,Data Science,0
503,2025-07-18,Referral,Mobile,Male,18-24,B,course_detail,Data Science,0
503,2025-07-18,Referral,Mobile,Male,18-24,B,add_to_cart,Data Science,0
503,2025-07-18,Referral,Mobile,Male,18-24,B,checkout,Data Science,0
503,2025-07-18,Referral,Mobile,Male,18-24,B,enrolled,Data Science,0
504,2025-07-16,Direct,Desktop,Male,45+,B,landing,Marketing,0
504,2025-07-16,Direct,Desktop,Male,45+,B,course_detail,Marketing,0
504,2025-07-16,Direct,Desktop,Male,45+,B,add_to_cart,Marketing,0
504,2025-07-16,Direct,Desktop,Male,45+,B,checkout,Marketing,0
504,2025-07-16,Direct,Desktop,Male,45+,B,enrolled,Marketing,0
505,2025-07-13,Direct,Mobile,Male,25-34,A,landing,Data Science,0
506,2025-07-08,Google,Mobile,Female,18-24,B,landing,Business,0
506,2025-07-08,Google,Mobile,Female,18-24,B,course_detail,Business,0
506,2025-07-08,Google,Mobile,Female,18-24,B,add_to_cart,Business,0
507,2025-07-08,Email,Desktop,Male,18-24,A,landing,Design,0
507,2025-07-08,Email,Desktop,Male,18-24,A,course_detail,Design,0
507,2025-07-08,Email,Desktop,Male,18-24,A,add_to_cart,Design,0
507,2025-07-08,Email,Desktop,Male,18-24,A,checkout,Design,0
507,2025-07-08,Email,Desktop,Male,18-24,A,enrolled,Design,0
508,2025-07-06,Referral,Mobile,Male,45+,A,landing,Marketing,0
509,2025-07-08,Social Media,Mobile,Male,18-24,A,landing,Design,0
510,2025-07-18,Email,Desktop,Male,25-34,A,landing,Data Science,0
510,2025-07-18,Email,Desktop,Male,25-34,A,course_detail,Data Science,0
510,2025-07-18,Email,Desktop,Male,25-34,A,add_to_cart,Data Science,0
510,2025-07-18,Email,Desktop,Male,25-34,A,checkout,Data Science,0
511,2025-07-02,Referral,Desktop,Female,45+,A,landing,Marketing,0
511,2025-07-02,Referral,Desktop,Female,45+,A,course_detail,Marketing,0
512,2025-07-01,Email,Mobile,Male,35-44,A,landing,Marketing,0
512,2025-07-01,Email,Mobile,Male,35-44,A,course_detail,Marketing,0
512,2025-07-01,Email,Mobile,Male,35-44,A,add_to_cart,Marketing,0
512,2025-07-01,Email,Mobile,Male,35-44,A,checkout,Marketing,0
512,2025-07-01,Email,Mobile,Male,35-44,A,enrolled,Marketing,0
513,2025-07-10,Google,Desktop,Female,35-44,B,landing,Development,0
513,2025-07-10,Google,Desktop,Female,35-44,B,course_detail,Development,0
514,2025-07-20,Direct,Tablet,Female,25-34,A,landing,Data Science,0
514,2025-07-20,Direct,Tablet,Female,25-34,A,course_detail,Data Science,0
514,2025-07-20,Direct,Tablet,Female,25-34,A,add_to_cart,Data Science,0
514,2025-07-20,Direct,Tablet,Female,25-34,A,checkout,Data Science,0
514,2025-07-20,Direct,Tablet,Female,25-34,A,enrolled,Data Science,0
515,2025-07-10,Email,Tablet,Female,18-24,B,landing,Design,0
516,2025-07-06,Email,Tablet,Male,18-24,A,landing,Marketing,0
517,2025-07-11,Social Media,Mobile,Female,18-24,A,landing,Data Science,0
517,2025-07-11,Social Media,Mobile,Female,18-24,A,course_detail,Data Science,0
517,2025-07-11,Social Media,Mobile,Female,18-24,A,add_to_cart,Data Science,0
517,2025-07-11,Social Media,Mobile,Female,18-24,A,checkout,Data Science,0
517,2025-07-11,Social Media,Mobile,Female,18-24,A,enrolled,Data Science,0
518,2025-07-19,Social Media,Mobile,Male,18-24,A,landing,Business,0
518,2025-07-19,Social Media,Mobile,Male,18-24,A,course_detail,Business,0
518,2025-07-19,Social Media,Mobile,Male,18-24,A,add_to_cart,Business,0
518,2025-07-19,Social Media,Mobile,Male,18-24,A,checkout,Business,0
518,2025-07-19,Social Media,Mobile,Male,18-24,A,enrolled,Business,0
519,2025-07-08,Email,Desktop,Female,35-44,A,landing,Business,0
519,2025-07-08,Email,Desktop,Female,35-44,A,course_detail,Business,0
519,2025-07-08,Email,Desktop,Female,35-44,A,add_to_cart,Business,0
519,2025-07-08,Email,Desktop,Female,35-44,A,checkout,Business,0
519,2025-07-08,Email,Desktop,Female,35-44,A,enrolled,Business,0
520,2025-07-10,Direct,Mobile,Female,35-44,B,landing,Development,0
521,2025-07-11,Direct,Tablet,Female,35-44,A,landing,Data Science,0
521,2025-07-11,Direct,Tablet,Female,35-44,A,course_detail,Data Science,0
521,2025-07-11,Direct,Tablet,Female,35-44,A,add_to_cart,Data Science,0
521,2025-07-11,Direct,Tablet,Female,35-44,A,checkout,Data Science,0
521,2025-07-11,Direct,Tablet,Female,35-44,A,enrolled,Data Science,1
522,2025-07-14,Social Media,Desktop,Male,25-34,B,landing,Business,0
522,2025-07-14,Social Media,Desktop,Male,25-34,B,course_detail,Business,0
522,2025-07-14,Social Media,Desktop,Male,25-34,B,add_to_cart,Business,0
522,2025-07-14,Social Media,Desktop,Male,25-34,B,checkout,Business,0
522,2025-07-14,Social Media,Desktop,Male,25-34,B,enrolled,Business,0
523,2025-07-09,Social Media,Mobile,Female,45+,B,landing,Data Science,0
523,2025-07-09,Social Media,Mobile,Female,45+,B,course_detail,Data Science,0
524,2025-07-11,Social Media,Desktop,Female,25-34,A,landing,Business,0
524,2025-07-11,Social Media,Desktop,Female,25-34,A,course_detail,Business,0
525,2025-07-05,Social Media,Tablet,Female,18-24,B,landing,Data Science,0
526,2025-07-14,Referral,Tablet,Female,45+,B,landing,Development,0
526,2025-07-14,Referral,Tablet,Female,45+,B,course_detail,Development,0
526,2025-07-14,Referral,Tablet,Female,45+,B,add_to_cart,Development,0
526,2025-07-14,Referral,Tablet,Female,45+,B,checkout,Development,0
526,2025-07-14,Referral,Tablet,Female,45+,B,enrolled,Development,0
527,2025-07-18,Google,Tablet,Female,35-44,B,landing,Business,0
527,2025-07-18,Google,Tablet,Female,35-44,B,course_detail,Business,0
528,2025-07-06,Direct,Desktop,Male,25-34,A,landing,Design,0
528,2025-07-06,Direct,Desktop,Male,25-34,A,course_detail,Design,0
528,2025-07-06,Direct,Desktop,Male,25-34,A,add_to_cart,Design,0
528,2025-07-06,Direct,Desktop,Male,25-34,A,checkout,Design,0
528,2025-07-06,Direct,Desktop,Male,25-34,A,enrolled,Design,0
529,2025-07-16,Google,Desktop,Male,45+,A,landing,Marketing,0
529,2025-07-16,Google,Desktop,Male,45+,A,course_detail,Marketing,0
529,2025-07-16,Google,Desktop,Male,45+,A,add_to_cart,Marketing,0
529,2025-07-16,Google,Desktop,Male,45+,A,checkout,Marketing,0
529,2025-07-16,Google,Desktop,Male,45+,A,enrolled,Marketing,0
530,2025-07-06,Email,Mobile,Male,25-34,A,landing,Development,0
530,2025-07-06,Email,Mobile,Male,25-34,A,course_detail,Development,0
530,2025-07-06,Email,Mobile,Male,25-34,A,add_to_cart,Development,0
531,2025-07-17,Referral,Desktop,Male,18-24,A,landing,Design,0
531,2025-07-17,Referral,Desktop,Male,18-24,A,course_detail,Design,0
531,2025-07-17,Referral,Desktop,Male,18-24,A,add_to_cart,Design,0
532,2025-07-01,Google,Mobile,Male,35-44,A,landing,Data Science,0
532,2025-07-01,Google,Mobile,Male,35-44,A,course_detail,Data Science,0
532,2025-07-01,Google,Mobile,Male,35-44,A,add_to_cart,Data Science,0
532,2025-07-01,Google,Mobile,Male,35-44,A,checkout,Data Science,0
532,2025-07-01,Google,Mobile,Male,35-44,A,enrolled,Data Science,0
533,2025-07-02,Referral,Mobile,Female,45+,B,landing,Data Science,0
533,2025-07-02,Referral,Mobile,Female,45+,B,course_detail,Data Science,0
533,2025-07-02,Referral,Mobile,Female,45+,B,add_to_cart,Data Science,0
533,2025-07-02,Referral,Mobile,Female,45+,B,checkout,Data Science,0
533,2025-07-02,Referral,Mobile,Female,45+,B,enrolled,Data Science,0
534,2025-07-15,Google,Tablet,Male,45+,A,landing,Marketing,0
534,2025-07-15,Google,Tablet,Male,45+,A,course_detail,Marketing,0
534,2025-07-15,Google,Tablet,Male,45+,A,add_to_cart,Marketing,0
534,2025-07-15,Google,Tablet,Male,45+,A,checkout,Marketing,0
534,2025-07-15,Google,Tablet,Male,45+,A,enrolled,Marketing,0
535,2025-07-18,Google,Tablet,Female,18-24,A,landing,Design,0
535,2025-07-18,Google,Tablet,Female,18-24,A,course_detail,Design,0
535,2025-07-18,Google,Tablet,Female,18-24,A,add_to_cart,Design,0
536,2025-07-07,Referral,Mobile,Male,45+,A,landing,Data Science,0
536,2025-07-07,Referral,Mobile,Male,45+,A,course_detail,Data Science,0
536,2025-07-07,Referral,Mobile,Male,45+,A,add_to_cart,Data Science,0
536,2025-07-07,Referral,Mobile,Male,45+,A,checkout,Data Science,0
536,2025-07-07,Referral,Mobile,Male,45+,A,enrolled,Data Science,0
537,2025-07-07,Google,Mobile,Female,45+,A,landing,Design,0
537,2025-07-07,Google,Mobile,Female,45+,A,course_detail,Design,0
538,2025-07-13,Google,Desktop,Female,35-44,B,landing,Business,0
538,2025-07-13,Google,Desktop,Female,35-44,B,course_detail,Business,0
538,2025-07-13,Google,Desktop,Female,35-44,B,add_to_cart,Business,0
539,2025-07-18,Direct,Desktop,Female,35-44,A,landing,Data Science,0
539,2025-07-18,Direct,Desktop,Female,35-44,A,course_detail,Data Science,0
539,2025-07-18,Direct,Desktop,Female,35-44,A,add_to_cart,Data Science,0
539,2025-07-18,Direct,Desktop,Female,35-44,A,checkout,Data Science,0
539,2025-07-18,Direct,Desktop,Female,35-44,A,enrolled,Data Science,1
540,2025-07-04,Email,Mobile,Female,35-44,B,landing,Development,0
540,2025-07-04,Email,Mobile,Female,35-44,B,course_detail,Development,0
540,2025-07-04,Email,Mobile,Female,35-44,B,add_to_cart,Development,0
540,2025-07-04,Email,Mobile,Female,35-44,B,checkout,Development,0
540,2025-07-04,Email,Mobile,Female,35-44,B,enrolled,Development,0
541,2025-07-03,Google,Mobile,Male,45+,B,landing,Marketing,0
541,2025-07-03,Google,Mobile,Male,45+,B,course_detail,Marketing,0
541,2025-07-03,Google,Mobile,Male,45+,B,add_to_cart,Marketing,0
541,2025-07-03,Google,Mobile,Male,45+,B,checkout,Marketing,0
541,2025-07-03,Google,Mobile,Male,45+,B,enrolled,Marketing,0
542,2025-07-01,Referral,Mobile,Female,45+,B,landing,Development,0
542,2025-07-01,Referral,Mobile,Female,45+,B,course_detail,Development,0
542,2025-07-01,Referral,Mobile,Female,45+,B,add_to_cart,Development,0
542,2025-07-01,Referral,Mobile,Female,45+,B,checkout,Development,0
542,2025-07-01,Referral,Mobile,Female,45+,B,enrolled,Development,0
543,2025-07-19,Google,Desktop,Female,25-34,B,landing,Marketing,0
543,2025-07-19,Google,Desktop,Female,25-34,B,course_detail,Marketing,0
543,2025-07-19,Google,Desktop,Female,25-34,B,add_to_cart,Marketing,0
543,2025-07-19,Google,Desktop,Female,25-34,B,checkout,Marketing,0
543,2025-07-19,Google,Desktop,Female,25-34,B,enrolled,Marketing,0
544,2025-07-01,Email,Desktop,Male,18-24,A,landing,Marketing,0
544,2025-07-01,Email,Desktop,Male,18-24,A,course_detail,Marketing,0
544,2025-07-01,Email,Desktop,Male,18-24,A,add_to_cart,Marketing,0
544,2025-07-01,Email,Desktop,Male,18-24,A,checkout,Marketing,0
544,2025-07-01,Email,Desktop,Male,18-24,A,enrolled,Marketing,0
545,2025-07-14,Referral,Tablet,Male,18-24,B,landing,Data Science,0
545,2025-07-14,Referral,Tablet,Male,18-24,B,course_detail,Data Science,0
546,2025-07-09,Referral,Desktop,Male,18-24,A,landing,Data Science,0
547,2025-07-04,Referral,Desktop,Male,18-24,B,landing,Design,0
547,2025-07-04,Referral,Desktop,Male,18-24,B,course_detail,Design,0
547,2025-07-04,Referral,Desktop,Male,18-24,B,add_to_cart,Design,0
547,2025-07-04,Referral,Desktop,Male,18-24,B,checkout,Design,0
548,2025-07-02,Direct,Desktop,Female,18-24,A,landing,Marketing,0
548,2025-07-02,Direct,Desktop,Female,18-24,A,course_detail,Marketing,0
548,2025-07-02,Direct,Desktop,Female,18-24,A,add_to_cart,Marketing,0
548,2025-07-02,Direct,Desktop,Female,18-24,A,checkout,Marketing,0
548,2025-07-02,Direct,Desktop,Female,18-24,A,enrolled,Marketing,0
549,2025-07-17,Google,Tablet,Male,45+,A,landing,Business,0
549,2025-07-17,Google,Tablet,Male,45+,A,course_detail,Business,0
549,2025-07-17,Google,Tablet,Male,45+,A,add_to_cart,Business,0
549,2025-07-17,Google,Tablet,Male,45+,A,checkout,Business,0
549,2025-07-17,Google,Tablet,Male,45+,A,enrolled,Business,0
550,2025-07-14,Google,Desktop,Female,45+,B,landing,Marketing,0
550,2025-07-14,Google,Desktop,Female,45+,B,course_detail,Marketing,0
550,2025-07-14,Google,Desktop,Female,45+,B,add_to_cart,Marketing,0
551,2025-07-17,Social Media,Mobile,Female,35-44,B,landing,Design,0
551,2025-07-17,Social Media,Mobile,Female,35-44,B,course_detail,Design,0
552,2025-07-14,Email,Mobile,Male,25-34,A,landing,Data Science,0
552,2025-07-14,Email,Mobile,Male,25-34,A,course_detail,Data Science,0
552,2025-07-14,Email,Mobile,Male,25-34,A,add_to_cart,Data Science,0
552,2025-07-14,Email,Mobile,Male,25-34,A,checkout,Data Science,0
553,2025-07-06,Google,Tablet,Female,18-24,B,landing,Marketing,0
553,2025-07-06,Google,Tablet,Female,18-24,B,course_detail,Marketing,0
553,2025-07-06,Google,Tablet,Female,18-24,B,add_to_cart,Marketing,0
553,2025-07-06,Google,Tablet,Female,18-24,B,checkout,Marketing,0
553,2025-07-06,Google,Tablet,Female,18-24,B,enrolled,Marketing,0
554,2025-07-20,Social Media,Mobile,Male,18-24,A,landing,Data Science,0
554,2025-07-20,Social Media,Mobile,Male,18-24,A,course_detail,Data Science,0
554,2025-07-20,Social Media,Mobile,Male,18-24,A,add_to_cart,Data Science,0
554,2025-07-20,Social Media,Mobile,Male,18-24,A,checkout,Data Science,0
554,2025-07-20,Social Media,Mobile,Male,18-24,A,enrolled,Data Science,0
555,2025-07-09,Direct,Tablet,Male,18-24,B,landing,Design,0
555,2025-07-09,Direct,Tablet,Male,18-24,B,course_detail,Design,0
555,2025-07-09,Direct,Tablet,Male,18-24,B,add_to_cart,Design,0
555,2025-07-09,Direct,Tablet,Male,18-24,B,checkout,Design,0
555,2025-07-09,Direct,Tablet,Male,18-24,B,enrolled,Design,1
556,2025-07-05,Social Media,Desktop,Female,45+,A,landing,Marketing,0
556,2025-07-05,Social Media,Desktop,Female,45+,A,course_detail,Marketing,0
556,2025-07-05,Social Media,Desktop,Female,45+,A,add_to_cart,Marketing,0
556,2025-07-05,Social Media,Desktop,Female,45+,A,checkout,Marketing,0
556,2025-07-05,Social Media,Desktop,Female,45+,A,enrolled,Marketing,0
557,2025-07-11,Email,Mobile,Female,18-24,B,landing,Business,0
557,2025-07-11,Email,Mobile,Female,18-24,B,course_detail,Business,0
557,2025-07-11,Email,Mobile,Female,18-24,B,add_to_cart,Business,0
557,2025-07-11,Email,Mobile,Female,18-24,B,checkout,Business,0
557,2025-07-11,Email,Mobile,Female,18-24,B,enrolled,Business,0
558,2025-07-03,Email,Tablet,Male,25-34,A,landing,Marketing,0
558,2025-07-03,Email,Tablet,Male,25-34,A,course_detail,Marketing,0
558,2025-07-03,Email,Tablet,Male,25-34,A,add_to_cart,Marketing,0
558,2025-07-03,Email,Tablet,Male,25-34,A,checkout,Marketing,0
559,2025-07-10,Email,Desktop,Female,18-24,A,landing,Design,0
559,2025-07-10,Email,Desktop,Female,18-24,A,course_detail,Design,0
560,2025-07-08,Referral,Tablet,Male,25-34,B,landing,Marketing,0
560,2025-07-08,Referral,Tablet,Male,25-34,B,course_detail,Marketing,0
560,2025-07-08,Referral,Tablet,Male,25-34,B,add_to_cart,Marketing,0
560,2025-07-08,Referral,Tablet,Male,25-34,B,checkout,Marketing,0
561,2025-07-04,Email,Desktop,Female,18-24,B,landing,Business,0
561,2025-07-04,Email,Desktop,Female,18-24,B,course_detail,Business,0
561,2025-07-04,Email,Desktop,Female,18-24,B,add_to_cart,Business,0
561,2025-07-04,Email,Desktop,Female,18-24,B,checkout,Business,0
561,2025-07-04,Email,Desktop,Female,18-24,B,enrolled,Business,1
562,2025-07-19,Email,Desktop,Female,35-44,A,landing,Marketing,0
563,2025-07-03,Social Media,Mobile,Male,18-24,B,landing,Development,0
563,2025-07-03,Social Media,Mobile,Male,18-24,B,course_detail,Development,0
564,2025-07-20,Google,Mobile,Male,35-44,A,landing,Design,0
564,2025-07-20,Google,Mobile,Male,35-44,A,course_detail,Design,0
564,2025-07-20,Google,Mobile,Male,35-44,A,add_to_cart,Design,0
565,2025-07-10,Email,Tablet,Female,25-34,B,landing,Data Science,0
565,2025-07-10,Email,Tablet,Female,25-34,B,course_detail,Data Science,0
565,2025-07-10,Email,Tablet,Female,25-34,B,add_to_cart,Data Science,0
565,2025-07-10,Email,Tablet,Female,25-34,B,checkout,Data Science,0
565,2025-07-10,Email,Tablet,Female,25-34,B,enrolled,Data Science,0
566,2025-07-18,Direct,Mobile,Male,35-44,A,landing,Data Science,0
566,2025-07-18,Direct,Mobile,Male,35-44,A,course_detail,Data Science,0
567,2025-07-10,Google,Mobile,Male,35-44,B,landing,Design,0
567,2025-07-10,Google,Mobile,Male,35-44,B,course_detail,Design,0
568,2025-07-06,Google,Desktop,Male,45+,A,landing,Marketing,0
568,2025-07-06,Google,Desktop,Male,45+,A,course_detail,Marketing,0
568,2025-07-06,Google,Desktop,Male,45+,A,add_to_cart,Marketing,0
568,2025-07-06,Google,Desktop,Male,45+,A,checkout,Marketing,0
569,2025-07-01,Email,Tablet,Male,45+,B,landing,Development,0
569,2025-07-01,Email,Tablet,Male,45+,B,course_detail,Development,0
570,2025-07-13,Referral,Mobile,Female,35-44,A,landing,Business,0
570,2025-07-13,Referral,Mobile,Female,35-44,A,course_detail,Business,0
571,2025-07-15,Direct,Mobile,Female,35-44,A,landing,Development,0
571,2025-07-15,Direct,Mobile,Female,35-44,A,course_detail,Development,0
571,2025-07-15,Direct,Mobile,Female,35-44,A,add_to_cart,Development,0
571,2025-07-15,Direct,Mobile,Female,35-44,A,checkout,Development,0
571,2025-07-15,Direct,Mobile,Female,35-44,A,enrolled,Development,0
572,2025-07-06,Direct,Mobile,Female,18-24,B,landing,Development,0
572,2025-07-06,Direct,Mobile,Female,18-24,B,course_detail,Development,0
573,2025-07-17,Referral,Mobile,Male,18-24,A,landing,Data Science,0
573,2025-07-17,Referral,Mobile,Male,18-24,A,course_detail,Data Science,0
573,2025-07-17,Referral,Mobile,Male,18-24,A,add_to_cart,Data Science,0
573,2025-07-17,Referral,Mobile,Male,18-24,A,checkout,Data Science,0
573,2025-07-17,Referral,Mobile,Male,18-24,A,enrolled,Data Science,1
574,2025-07-09,Referral,Mobile,Female,45+,A,landing,Design,0
574,2025-07-09,Referral,Mobile,Female,45+,A,course_detail,Design,0
574,2025-07-09,Referral,Mobile,Female,45+,A,add_to_cart,Design,0
574,2025-07-09,Referral,Mobile,Female,45+,A,checkout,Design,0
574,2025-07-09,Referral,Mobile,Female,45+,A,enrolled,Design,0
575,2025-07-04,Direct,Mobile,Male,35-44,B,landing,Data Science,0
576,2025-07-19,Social Media,Desktop,Male,18-24,B,landing,Business,0
576,2025-07-19,Social Media,Desktop,Male,18-24,B,course_detail,Business,0
576,2025-07-19,Social Media,Desktop,Male,18-24,B,add_to_cart,Business,0
576,2025-07-19,Social Media,Desktop,Male,18-24,B,checkout,Business,0
576,2025-07-19,Social Media,Desktop,Male,18-24,B,enrolled,Business,0
577,2025-07-05,Google,Mobile,Female,18-24,A,landing,Business,0
577,2025-07-05,Google,Mobile,Female,18-24,A,course_detail,Business,0
577,2025-07-05,Google,Mobile,Female,18-24,A,add_to_cart,Business,0
577,2025-07-05,Google,Mobile,Female,18-24,A,checkout,Business,0
577,2025-07-05,Google,Mobile,Female,18-24,A,enrolled,Business,0
578,2025-07-03,Google,Desktop,Male,25-34,A,landing,Business,0
578,2025-07-03,Google,Desktop,Male,25-34,A,course_detail,Business,0
578,2025-07-03,Google,Desktop,Male,25-34,A,add_to_cart,Business,0
578,2025-07-03,Google,Desktop,Male,25-34,A,checkout,Business,0
579,2025-07-04,Referral,Desktop,Female,25-34,B,landing,Marketing,0
579,2025-07-04,Referral,Desktop,Female,25-34,B,course_detail,Marketing,0
580,2025-07-01,Google,Mobile,Male,25-34,A,landing,Marketing,0
580,2025-07-01,Google,Mobile,Male,25-34,A,course_detail,Marketing,0
580,2025-07-01,Google,Mobile,Male,25-34,A,add_to_cart,Marketing,0
581,2025-07-19,Referral,Mobile,Male,18-24,A,landing,Marketing,0
581,2025-07-19,Referral,Mobile,Male,18-24,A,course_detail,Marketing,0
581,2025-07-19,Referral,Mobile,Male,18-24,A,add_to_cart,Marketing,0
581,2025-07-19,Referral,Mobile,Male,18-24,A,checkout,Marketing,0
581,2025-07-19,Referral,Mobile,Male,18-24,A,enrolled,Marketing,0
582,2025-07-06,Referral,Mobile,Male,45+,B,landing,Data Science,0
582,2025-07-06,Referral,Mobile,Male,45+,B,course_detail,Data Science,0
583,2025-07-13,Social Media,Desktop,Female,45+,B,landing,Design,0
583,2025-07-13,Social Media,Desktop,Female,45+,B,course_detail,Design,0
583,2025-07-13,Social Media,Desktop,Female,45+,B,add_to_cart,Design,0
584,2025-07-16,Direct,Mobile,Male,35-44,A,landing,Development,0
584,2025-07-16,Direct,Mobile,Male,35-44,A,course_detail,Development,0
584,2025-07-16,Direct,Mobile,Male,35-44,A,add_to_cart,Development,0
585,2025-07-18,Direct,Tablet,Female,18-24,A,landing,Development,0
585,2025-07-18,Direct,Tablet,Female,18-24,A,course_detail,Development,0
586,2025-07-18,Direct,Mobile,Female,18-24,B,landing,Data Science,0
587,2025-07-19,Referral,Mobile,Male,25-34,A,landing,Business,0
587,2025-07-19,Referral,Mobile,Male,25-34,A,course_detail,Business,0
587,2025-07-19,Referral,Mobile,Male,25-34,A,add_to_cart,Business,0
588,2025-07-06,Email,Desktop,Male,35-44,B,landing,Marketing,0
588,2025-07-06,Email,Desktop,Male,35-44,B,course_detail,Marketing,0
588,2025-07-06,Email,Desktop,Male,35-44,B,add_to_cart,Marketing,0
588,2025-07-06,Email,Desktop,Male,35-44,B,checkout,Marketing,0
588,2025-07-06,Email,Desktop,Male,35-44,B,enrolled,Marketing,0
589,2025-07-20,Social Media,Desktop,Female,18-24,A,landing,Business,0
589,2025-07-20,Social Media,Desktop,Female,18-24,A,course_detail,Business,0
589,2025-07-20,Social Media,Desktop,Female,18-24,A,add_to_cart,Business,0
589,2025-07-20,Social Media,Desktop,Female,18-24,A,checkout,Business,0
589,2025-07-20,Social Media,Desktop,Female,18-24,A,enrolled,Business,0
590,2025-07-06,Social Media,Tablet,Male,18-24,B,landing,Development,0
591,2025-07-13,Social Media,Desktop,Female,35-44,A,landing,Design,0
591,2025-07-13,Social Media,Desktop,Female,35-44,A,course_detail,Design,0
591,2025-07-13,Social Media,Desktop,Female,35-44,A,add_to_cart,Design,0
591,2025-07-13,Social Media,Desktop,Female,35-44,A,checkout,Design,0
591,2025-07-13,Social Media,Desktop,Female,35-44,A,enrolled,Design,0
592,2025-07-02,Google,Desktop,Female,25-34,B,landing,Design,0
592,2025-07-02,Google,Desktop,Female,25-34,B,course_detail,Design,0
592,2025-07-02,Google,Desktop,Female,25-34,B,add_to_cart,Design,0
592,2025-07-02,Google,Desktop,Female,25-34,B,checkout,Design,0
592,2025-07-02,Google,Desktop,Female,25-34,B,enrolled,Design,0
593,2025-07-10,Referral,Desktop,Female,18-24,B,landing,Data Science,0
593,2025-07-10,Referral,Desktop,Female,18-24,B,course_detail,Data Science,0
594,2025-07-17,Social Media,Desktop,Male,18-24,A,landing,Development,0
594,2025-07-17,Social Media,Desktop,Male,18-24,A,course_detail,Development,0
594,2025-07-17,Social Media,Desktop,Male,18-24,A,add_to_cart,Development,0
594,2025-07-17,Social Media,Desktop,Male,18-24,A,checkout,Development,0
594,2025-07-17,Social Media,Desktop,Male,18-24,A,enrolled,Development,0
595,2025-07-03,Referral,Tablet,Female,18-24,A,landing,Development,0
596,2025-07-12,Referral,Mobile,Male,45+,B,landing,Marketing,0
596,2025-07-12,Referral,Mobile,Male,45+,B,course_detail,Marketing,0
596,2025-07-12,Referral,Mobile,Male,45+,B,add_to_cart,Marketing,0
596,2025-07-12,Referral,Mobile,Male,45+,B,checkout,Marketing,0
596,2025-07-12,Referral,Mobile,Male,45+,B,enrolled,Marketing,0
597,2025-07-02,Direct,Tablet,Female,18-24,B,landing,Design,0
598,2025-07-15,Direct,Desktop,Female,18-24,A,landing,Business,0
598,2025-07-15,Direct,Desktop,Female,18-24,A,course_detail,Business,0
598,2025-07-15,Direct,Desktop,Female,18-24,A,add_to_cart,Business,0
598,2025-07-15,Direct,Desktop,Female,18-24,A,checkout,Business,0
598,2025-07-15,Direct,Desktop,Female,18-24,A,enrolled,Business,0
599,2025-07-18,Referral,Tablet,Female,45+,B,landing,Development,0
599,2025-07-18,Referral,Tablet,Female,45+,B,course_detail,Development,0
599,2025-07-18,Referral,Tablet,Female,45+,B,add_to_cart,Development,0
